ProduktID;Datum;PLZ;Einheiten;Umsatz;Land
2250;2004-03-28;R3H;1;125,9475;Kanada
2388;2004-03-28;M5A;1;309,6975;Kanada
396;2004-03-28;L5T;1;892,2375;Kanada
725;2004-03-28;L5R;1;120,6975;Kanada
1144;2004-03-28;R2V;1;414,6975;Kanada
1975;2004-03-28;M4N;1;57,6975;Kanada
2255;2004-03-28;M4P;1;60,3225;Kanada
2280;2004-03-28;M5H;1;170,5725;Kanada
2046;2004-03-28;L5N;1;433,0725;Kanada
2055;2004-03-28;R2Y;1;569,5725;Kanada
2083;2004-03-28;L5R;1;314,9475;Kanada
2371;2004-03-28;R3H;1;572,1975;Kanada
910;2004-03-28;L5G;1;430,4475;Kanada
2071;2004-03-28;M4E;1;346,4475;Kanada
1974;2004-03-28;M4N;1;57,6975;Kanada
2054;2004-03-28;M4R;1;545,9475;Kanada
1990;2004-03-28;V7X;1;262,4475;Kanada
2055;2004-03-28;T3G;1;569,5725;Kanada
1062;2004-03-28;T2C;1;149,5725;Kanada
1062;2004-03-28;V5N;1;149,5725;Kanada
1298;2004-03-28;T6G;1;383,145;Kanada
2055;2004-03-28;T5K;1;569,5725;Kanada
2071;2004-03-28;T6G;1;346,4475;Kanada
687;2004-03-28;T5K;1;456,4875;Kanada
475;2004-03-28;V5X;1;1007,2125;Kanada
826;2004-03-28;T5K;1;929,1975;Kanada
964;2004-03-29;V6E;1;320,1975;Kanada
989;2004-03-29;T2N;1;419,9475;Kanada
103;2004-03-29;T2X;1;855,225;Kanada
767;2004-03-29;V6H;1;104,9475;Kanada
954;2004-03-29;V7M;1;682,4475;Kanada
964;2004-03-29;V5Z;1;314,9475;Kanada
992;2004-03-29;V5N;1;278,1975;Kanada
2262;2004-03-29;V5Z;1;299,1975;Kanada
786;2004-03-29;T6T;1;68,1975;Kanada
2250;2004-03-29;V6G;1;125,9475;Kanada
2263;2004-03-29;V5Z;1;299,1975;Kanada
989;2004-03-29;V6G;1;419,9475;Kanada
2269;2004-03-29;V5V;1;288,6975;Kanada
676;2004-03-29;V6H;1;837,375;Kanada
467;2004-03-29;R3T;1;900,6375;Kanada
739;2004-03-29;M4E;1;173,1975;Kanada
757;2004-03-29;L5G;1;83,9475;Kanada
2359;2004-03-29;M5X;1;430,4475;Kanada
757;2004-03-29;M7Y;1;83,9475;Kanada
906;2004-03-29;M6S;1;419,9475;Kanada
740;2004-03-29;M4E;1;173,1975;Kanada
396;2004-03-29;R3T;1;892,2375;Kanada
767;2004-03-29;H1B;1;104,9475;Kanada
2250;2004-03-29;M7Y;1;125,9475;Kanada
2280;2004-03-29;M6S;1;170,5725;Kanada
609;2004-03-29;M4M;1;829,2375;Kanada
758;2004-03-29;L5G;1;83,9475;Kanada
768;2004-03-29;H1B;1;104,9475;Kanada
954;2004-03-29;H1B;1;682,4475;Kanada
2251;2004-03-29;M7Y;1;125,9475;Kanada
31;2004-03-29;M4E;1;761,25;Kanada
475;2004-03-29;R3M;1;1007,2125;Kanada
758;2004-03-29;M7Y;1;83,9475;Kanada
1005;2004-03-29;M5L;1;107,5725;Kanada
2384;2004-03-29;V6T;1;629,9475;Kanada
604;2004-03-29;V6Z;2;961,275;Kanada
826;2004-03-29;V6T;2;1837,395;Kanada
609;2004-03-29;T1Y;1;829,2375;Kanada
768;2004-03-29;V6H;1;104,9475;Kanada
785;2004-03-29;T6T;1;68,1975;Kanada
990;2004-03-29;V6Z;1;440,9475;Kanada
2251;2004-03-29;V6G;1;125,9475;Kanada
559;2004-03-30;T6V;1;624,4875;Kanada
758;2004-03-30;T6J;1;83,9475;Kanada
826;2004-03-30;T6V;1;918,6975;Kanada
2053;2004-03-30;V7Y;1;325,4475;Kanada
725;2004-03-30;T2C;2;241,395;Kanada
2055;2004-03-30;T6E;1;569,5725;Kanada
2064;2004-03-30;T6B;1;496,0725;Kanada
2083;2004-03-30;T6V;1;314,9475;Kanada
443;2004-03-30;T2A;1;828,975;Kanada
635;2004-03-30;V7M;1;860,7375;Kanada
826;2004-03-30;V6M;1;918,6975;Kanada
976;2004-03-30;V5Z;1;314,9475;Kanada
2045;2004-03-30;V7Y;1;419,9475;Kanada
2064;2004-03-30;T5K;1;496,0725;Kanada
2071;2004-03-30;V6A;1;346,4475;Kanada
910;2004-03-30;T5K;1;430,4475;Kanada
2074;2004-03-30;R2L;1;335,9475;Kanada
631;2004-03-30;T6E;1;356,7375;Kanada
670;2004-03-30;V7W;1;871,2375;Kanada
2050;2004-03-30;T6K;1;503,9475;Kanada
606;2004-03-30;T6X;1;323,1375;Kanada
609;2004-03-30;T6T;1;829,2375;Kanada
676;2004-03-30;T6T;1;837,375;Kanada
826;2004-03-30;T6E;1;918,6975;Kanada
910;2004-03-30;T6E;1;430,4475;Kanada
981;2004-03-30;T5H;1;157,4475;Kanada
510;2004-03-30;L5R;1;874,65;Kanada
964;2004-03-30;H1B;1;320,1975;Kanada
990;2004-03-30;L5N;1;440,9475;Kanada
1987;2004-03-30;M6H;1;162,6975;Kanada
964;2004-03-30;R3H;1;320,1975;Kanada
2047;2004-03-30;R3T;1;388,4475;Kanada
495;2004-03-30;M4Y;3;2520;Kanada
753;2004-03-30;R3T;1;246,6975;Kanada
826;2004-03-30;M5B;1;944,9475;Kanada
915;2004-03-30;K1N;1;556,4475;Kanada
954;2004-03-30;R3V;1;682,4475;Kanada
1975;2004-03-30;H2Z;1;57,6975;Kanada
2045;2004-03-30;R3T;1;419,9475;Kanada
2045;2004-03-30;L5N;1;419,9475;Kanada
769;2004-03-30;M7Y;1;262,4475;Kanada
1974;2004-03-30;H2Z;1;57,6975;Kanada
976;2004-03-30;M5X;1;314,9475;Kanada
1979;2004-03-30;V5V;1;262,4475;Kanada
2071;2004-03-30;T2X;1;346,4475;Kanada
2071;2004-03-30;T5B;1;346,4475;Kanada
757;2004-03-30;T6J;1;83,9475;Kanada
1978;2004-03-30;V5V;1;262,4475;Kanada
726;2004-03-30;T2C;2;241,395;Kanada
976;2004-03-30;T2X;1;314,9475;Kanada
976;2004-03-30;T6R;1;314,9475;Kanada
990;2004-03-30;T6V;1;440,9475;Kanada
2045;2004-03-30;R3M;1;419,9475;Kanada
2055;2004-03-30;M5P;1;569,5725;Kanada
2070;2004-03-30;R3B;1;524,9475;Kanada
915;2004-03-30;M4V;1;556,4475;Kanada
475;2004-03-30;R3T;1;1007,2125;Kanada
484;2004-03-30;R3T;1;1312,2375;Kanada
754;2004-03-30;R3T;1;246,6975;Kanada
770;2004-03-30;M7Y;1;262,4475;Kanada
816;2004-03-30;R3A;1;330,6975;Kanada
910;2004-03-30;R3H;1;430,4475;Kanada
964;2004-03-30;R3V;1;330,6975;Kanada
976;2004-03-30;R3M;1;314,9475;Kanada
740;2004-03-31;M6S;2;346,395;Kanada
981;2004-03-31;R3W;1;157,4475;Kanada
739;2004-03-31;M6S;2;346,395;Kanada
989;2004-03-31;K1Y;1;419,9475;Kanada
271;2004-03-31;L5G;1;524,7375;Kanada
729;2004-03-31;T3L;1;309,6975;Kanada
906;2004-03-31;T3R;1;419,9475;Kanada
726;2004-03-31;T2J;1;120,6975;Kanada
730;2004-03-31;T3L;1;309,6975;Kanada
964;2004-03-31;T6E;1;335,9475;Kanada
954;2004-03-31;T5K;1;682,4475;Kanada
976;2004-03-31;T5H;1;314,9475;Kanada
976;2004-03-31;V6M;1;314,9475;Kanada
976;2004-03-31;V6Z;2;629,895;Kanada
725;2004-03-31;T2J;1;120,6975;Kanada
2250;2004-04-01;V6G;1;125,9475;Kanada
2251;2004-04-01;V6G;1;125,9475;Kanada
2359;2004-04-01;T2X;1;430,4475;Kanada
2332;2004-04-01;T6H;1;367,4475;Kanada
2388;2004-04-01;T2J;1;309,6975;Kanada
2388;2004-04-01;T6K;1;309,6975;Kanada
1518;2004-04-01;R3G;1;162,645;Kanada
2353;2004-04-01;R3V;2;829,395;Kanada
1347;2004-04-01;R3H;1;309,645;Kanada
1517;2004-04-01;R3G;1;162,645;Kanada
2280;2004-04-01;R3V;1;170,5725;Kanada
2332;2004-04-01;M4M;1;367,4475;Kanada
1348;2004-04-01;R3H;1;309,645;Kanada
2388;2004-04-01;R3B;1;309,6975;Kanada
2374;2004-04-01;M4E;1;661,4475;Kanada
606;2004-04-01;M4Y;1;323,1375;Kanada
2359;2004-04-01;R3H;1;430,4475;Kanada
2359;2004-04-01;M4X;1;430,4475;Kanada
1173;2004-04-02;R3W;1;498,6975;Kanada
1182;2004-04-02;M4E;1;157,4475;Kanada
2045;2004-04-02;L5P;1;419,9475;Kanada
2253;2004-04-02;L5R;1;136,4475;Kanada
609;2004-04-02;M4M;1;829,2375;Kanada
1213;2004-04-02;R3E;1;556,4475;Kanada
618;2004-04-02;M4R;1;1207,2375;Kanada
2045;2004-04-02;K1N;1;419,9475;Kanada
2070;2004-04-02;M6H;1;524,9475;Kanada
2252;2004-04-02;L5R;1;136,4475;Kanada
2371;2004-04-02;L5R;1;572,1975;Kanada
2388;2004-04-02;L5T;1;309,6975;Kanada
396;2004-04-02;M6H;1;892,2375;Kanada
1047;2004-04-02;R3H;1;209,9475;Kanada
1114;2004-04-02;R3H;1;167,9475;Kanada
1131;2004-04-02;K1K;1;430,4475;Kanada
1143;2004-04-02;R3N;1;551,1975;Kanada
2400;2004-04-02;L4Y;1;94,4475;Kanada
609;2004-04-02;M5P;1;829,2375;Kanada
2045;2004-04-02;H1B;1;419,9475;Kanada
2064;2004-04-02;V5N;1;496,0725;Kanada
1186;2004-04-02;T2J;1;404,1975;Kanada
1229;2004-04-02;T6B;1;246,6975;Kanada
2396;2004-04-02;T5W;1;89,1975;Kanada
1213;2004-04-02;T2E;1;556,4475;Kanada
1174;2004-04-02;T6K;1;577,4475;Kanada
1201;2004-04-02;V7K;1;577,4475;Kanada
2374;2004-04-02;R2G;1;661,4475;Kanada
396;2004-04-02;V6S;1;892,2375;Kanada
1203;2004-04-02;V7M;1;320,1975;Kanada
1975;2004-04-03;V6T;1;57,6975;Kanada
1186;2004-04-03;V6M;1;404,1975;Kanada
1173;2004-04-03;T2J;1;535,4475;Kanada
1974;2004-04-03;V6T;1;57,6975;Kanada
2384;2004-04-03;R3H;1;629,9475;Kanada
1168;2004-04-03;L5N;1;367,4475;Kanada
1895;2004-04-03;M6H;1;734,9475;Kanada
1143;2004-04-03;L5P;1;551,1975;Kanada
671;2004-04-03;L5T;1;892,2375;Kanada
631;2004-04-03;M7Y;1;356,7375;Kanada
671;2004-04-04;M4M;1;892,2375;Kanada
248;2004-04-04;M6G;1;561,4875;Kanada
426;2004-04-04;R3B;1;843,15;Kanada
1186;2004-04-04;M6S;1;425,1975;Kanada
2388;2004-04-04;H1B;1;309,6975;Kanada
1062;2004-04-04;V6M;1;149,5725;Kanada
1061;2004-04-04;V6M;1;149,5725;Kanada
396;2004-04-04;V6Z;1;892,2375;Kanada
2055;2004-04-04;T6H;1;569,5725;Kanada
1133;2004-04-04;V6Z;1;645,6975;Kanada
361;2004-04-04;V5M;1;419,7375;Kanada
2396;2004-04-05;V6A;1;89,1975;Kanada
2055;2004-04-05;V6Z;1;569,5725;Kanada
725;2004-04-05;V6R;1;120,6975;Kanada
1213;2004-04-05;V6R;1;566,9475;Kanada
990;2004-04-05;V5W;1;440,9475;Kanada
726;2004-04-05;V6R;1;120,6975;Kanada
606;2004-04-05;T6J;1;323,1375;Kanada
1502;2004-04-05;M7Y;1;367,395;Kanada
1383;2004-04-05;M5B;1;341,145;Kanada
2255;2004-04-05;M6H;1;60,3225;Kanada
1000;2004-04-05;K1K;1;89,1975;Kanada
2254;2004-04-05;M6H;1;60,3225;Kanada
1501;2004-04-05;M7Y;1;367,395;Kanada
1384;2004-04-05;M5B;1;341,145;Kanada
1430;2004-04-05;K1R;1;299,145;Kanada
1429;2004-04-05;K1R;1;299,145;Kanada
989;2004-04-06;L5J;1;419,9475;Kanada
609;2004-04-06;V5V;1;829,2375;Kanada
618;2004-04-06;V6Z;1;1207,2375;Kanada
573;2004-04-06;T2C;1;298,9875;Kanada
635;2004-04-08;V6Z;1;860,7375;Kanada
2388;2004-04-08;V6A;1;309,6975;Kanada
2352;2004-04-08;T2X;1;367,4475;Kanada
2380;2004-04-08;T6G;1;293,9475;Kanada
2388;2004-04-08;T5K;1;309,6975;Kanada
816;2004-04-08;V6M;1;330,6975;Kanada
954;2004-04-08;V6Z;1;682,4475;Kanada
2083;2004-04-08;T6W;1;317,5725;Kanada
2332;2004-04-08;T2X;1;367,4475;Kanada
2205;2004-04-08;L5R;1;157,4475;Kanada
2343;2004-04-08;M7Y;1;446,1975;Kanada
964;2004-04-08;L4Y;1;320,1975;Kanada
1174;2004-04-08;R3V;1;577,4475;Kanada
2373;2004-04-08;R3G;1;587,9475;Kanada
753;2004-04-08;M7Y;1;246,6975;Kanada
2252;2004-04-08;L5R;1;136,4475;Kanada
1173;2004-04-08;R3C;1;498,6975;Kanada
754;2004-04-08;M7Y;1;246,6975;Kanada
2204;2004-04-08;L5R;1;157,4475;Kanada
2253;2004-04-08;L5R;1;136,4475;Kanada
964;2004-04-09;M5X;1;320,1975;Kanada
1215;2004-04-09;M4Y;1;356,9475;Kanada
609;2004-04-09;M6G;1;829,2375;Kanada
2141;2004-04-09;M5R;1;472,4475;Kanada
609;2004-04-09;R3G;1;829,2375;Kanada
2153;2004-04-09;R3E;1;577,4475;Kanada
2159;2004-04-09;R2W;1;498,6975;Kanada
1188;2004-04-09;L5P;1;461,9475;Kanada
895;2004-04-09;M5X;1;577,4475;Kanada
488;2004-04-09;T3G;1;1007,2125;Kanada
1926;2004-04-09;V6B;1;99,6975;Kanada
2083;2004-04-09;V6B;1;314,9475;Kanada
1173;2004-04-09;V7Y;1;498,6975;Kanada
2235;2004-04-09;T2X;1;70,8225;Kanada
2284;2004-04-09;V6A;1;309,6975;Kanada
1927;2004-04-09;V6B;1;99,6975;Kanada
1001;2004-04-09;T5B;1;393,6975;Kanada
1227;2004-04-09;T6H;1;314,9475;Kanada
2234;2004-04-09;T2X;1;70,8225;Kanada
681;2004-04-10;T5K;1;682,2375;Kanada
1065;2004-04-10;V6B;1;304,4475;Kanada
574;2004-04-10;V6R;1;869,1375;Kanada
785;2004-04-10;V5V;1;68,1975;Kanada
1066;2004-04-10;V6B;1;304,4475;Kanada
2253;2004-04-10;T6S;1;136,4475;Kanada
739;2004-04-10;T5Y;1;173,1975;Kanada
2241;2004-04-10;T6S;1;89,1975;Kanada
2388;2004-04-10;T6R;1;309,6975;Kanada
964;2004-04-10;V6Z;1;330,6975;Kanada
740;2004-04-10;T5Y;1;173,1975;Kanada
1916;2004-04-10;V6J;1;286,0725;Kanada
2064;2004-04-10;M5P;1;496,0725;Kanada
921;2004-04-10;R3S;1;524,9475;Kanada
475;2004-04-10;T6E;1;1007,2125;Kanada
826;2004-04-10;T2C;1;918,6975;Kanada
2252;2004-04-10;T6S;1;136,4475;Kanada
609;2004-04-10;T5C;1;829,2375;Kanada
786;2004-04-10;V5V;1;68,1975;Kanada
2240;2004-04-10;T6S;1;89,1975;Kanada
609;2004-04-10;M5L;2;1658,475;Kanada
396;2004-04-10;R3H;1;892,2375;Kanada
467;2004-04-10;K1R;1;900,6375;Kanada
550;2004-04-10;H1B;1;429,1875;Kanada
559;2004-04-10;L5R;1;624,4875;Kanada
609;2004-04-10;R3G;1;829,2375;Kanada
990;2004-04-11;T6E;1;440,9475;Kanada
915;2004-04-11;T6E;1;556,4475;Kanada
964;2004-04-11;T2C;1;314,9475;Kanada
967;2004-04-11;T6E;1;671,9475;Kanada
753;2004-04-11;T6E;1;246,6975;Kanada
1188;2004-04-11;T2X;1;461,9475;Kanada
1201;2004-04-11;T2J;1;577,4475;Kanada
2054;2004-04-11;V6H;1;545,9475;Kanada
754;2004-04-11;T6E;1;246,6975;Kanada
443;2004-04-11;T6R;1;828,975;Kanada
574;2004-04-11;V6Z;1;869,1375;Kanada
1139;2004-04-11;T1Y;1;682,4475;Kanada
433;2004-04-11;R3M;1;851,55;Kanada
725;2004-04-11;R3H;1;120,6975;Kanada
596;2004-04-11;M4Y;1;776,7375;Kanada
726;2004-04-11;R3H;1;120,6975;Kanada
758;2004-04-11;R3H;1;83,9475;Kanada
1174;2004-04-11;R3M;1;577,4475;Kanada
757;2004-04-11;R3H;1;83,9475;Kanada
574;2004-04-12;R3B;1;869,1375;Kanada
2332;2004-04-12;L5G;1;367,4475;Kanada
2205;2004-04-12;L5C;1;157,4475;Kanada
2253;2004-04-12;K1R;1;136,4475;Kanada
2343;2004-04-12;L5T;1;446,1975;Kanada
443;2004-04-12;M6P;1;828,975;Kanada
964;2004-04-12;M6S;1;330,6975;Kanada
2343;2004-04-12;L5R;1;446,1975;Kanada
550;2004-04-12;T3C;1;429,1875;Kanada
2045;2004-04-12;T6E;1;419,9475;Kanada
609;2004-04-12;T6W;1;829,2375;Kanada
510;2004-04-12;T6T;1;874,65;Kanada
592;2004-04-12;T6V;1;939,4875;Kanada
676;2004-04-12;T6V;1;837,375;Kanada
2331;2004-04-12;T5K;1;540,6975;Kanada
2269;2004-04-12;M4V;1;288,6975;Kanada
2332;2004-04-12;L5N;1;367,4475;Kanada
2277;2004-04-12;V6R;1;309,6975;Kanada
671;2004-04-12;T6T;1;892,2375;Kanada
1186;2004-04-12;V7M;1;404,1975;Kanada
2352;2004-04-12;T5X;1;367,4475;Kanada
2374;2004-04-12;T6E;1;661,4475;Kanada
467;2004-04-12;T6T;2;1801,275;Kanada
2204;2004-04-12;L5R;1;157,4475;Kanada
2205;2004-04-12;L5R;1;157,4475;Kanada
2204;2004-04-12;L5C;1;157,4475;Kanada
2252;2004-04-12;K1R;1;136,4475;Kanada
740;2004-04-13;R3V;1;173,1975;Kanada
964;2004-04-13;L5W;1;330,6975;Kanada
976;2004-04-13;M4X;1;314,9475;Kanada
739;2004-04-13;R3V;1;173,1975;Kanada
954;2004-04-13;M5X;1;682,4475;Kanada
725;2004-04-13;M5A;1;120,6975;Kanada
726;2004-04-13;M5A;1;120,6975;Kanada
981;2004-04-13;T6V;1;157,4475;Kanada
967;2004-04-13;T2C;1;671,9475;Kanada
826;2004-04-13;V5V;1;944,9475;Kanada
1014;2004-04-13;T6V;1;86,5725;Kanada
954;2004-04-13;V6M;1;682,4475;Kanada
1186;2004-04-15;T5K;1;404,1975;Kanada
2091;2004-04-15;T6H;1;157,4475;Kanada
2359;2004-04-15;H1B;1;430,4475;Kanada
967;2004-04-15;V6B;1;671,9475;Kanada
550;2004-04-15;V6Z;1;429,1875;Kanada
976;2004-04-15;T2N;1;314,9475;Kanada
2284;2004-04-15;M5P;1;309,6975;Kanada
2388;2004-04-15;M7Y;1;309,6975;Kanada
1001;2004-04-15;L5R;1;393,6975;Kanada
1173;2004-04-15;L5N;1;498,6975;Kanada
2055;2004-04-15;V5W;1;569,5725;Kanada
2255;2004-04-15;V5Z;1;60,3225;Kanada
2373;2004-04-15;V6G;1;587,9475;Kanada
767;2004-04-15;T5Z;1;104,9475;Kanada
981;2004-04-15;T2J;1;157,4475;Kanada
1000;2004-04-15;T3C;1;89,1975;Kanada
2331;2004-04-15;V5Z;1;540,6975;Kanada
740;2004-04-15;T2L;1;173,1975;Kanada
768;2004-04-15;T5Z;1;104,9475;Kanada
1230;2004-04-15;T2A;1;524,9475;Kanada
2254;2004-04-15;V5Z;1;60,3225;Kanada
2373;2004-04-15;V6M;1;577,4475;Kanada
981;2004-04-15;R3H;1;157,4475;Kanada
2373;2004-04-15;M5X;1;619,4475;Kanada
739;2004-04-15;T2L;1;173,1975;Kanada
2054;2004-04-16;T6T;1;545,9475;Kanada
2388;2004-04-16;V6S;1;309,6975;Kanada
826;2004-04-16;V5Z;1;918,6975;Kanada
676;2004-04-16;R2M;1;837,375;Kanada
1987;2004-04-16;V6N;1;162,6975;Kanada
550;2004-04-16;V6Z;1;429,1875;Kanada
1173;2004-04-16;T6B;1;498,6975;Kanada
2012;2004-04-16;T6T;1;388,4475;Kanada
2250;2004-04-16;L4X;1;125,9475;Kanada
2359;2004-04-16;L5R;1;430,4475;Kanada
826;2004-04-16;L5P;1;918,6975;Kanada
2388;2004-04-16;L5P;1;309,6975;Kanada
1186;2004-04-16;L5N;1;425,1975;Kanada
1186;2004-04-16;L5G;1;425,1975;Kanada
2371;2004-04-16;L5R;1;572,1975;Kanada
1139;2004-04-16;L5P;1;682,4475;Kanada
2251;2004-04-16;L4X;1;125,9475;Kanada
671;2004-04-16;M5B;1;892,2375;Kanada
2091;2004-04-16;L5N;1;157,4475;Kanada
2332;2004-04-16;L5N;1;367,4475;Kanada
826;2004-04-17;L5N;1;918,6975;Kanada
2359;2004-04-17;M4Y;1;430,4475;Kanada
910;2004-04-17;L5N;1;430,4475;Kanada
609;2004-04-17;M4P;1;829,2375;Kanada
862;2004-04-17;H2Z;1;178,4475;Kanada
2071;2004-04-17;T6J;1;346,4475;Kanada
481;2004-04-17;T6E;1;781,9875;Kanada
2056;2004-04-17;V6T;1;328,0725;Kanada
2374;2004-04-17;T6R;1;661,4475;Kanada
609;2004-04-17;T6X;1;829,2375;Kanada
2388;2004-04-17;T6M;1;309,6975;Kanada
2047;2004-04-17;T2X;1;388,4475;Kanada
604;2004-04-17;T6E;1;480,6375;Kanada
2055;2004-04-17;T2X;1;569,5725;Kanada
1114;2004-04-17;V5Z;1;167,9475;Kanada
990;2004-04-18;M4E;1;440,9475;Kanada
1000;2004-04-18;K1H;1;89,1975;Kanada
1139;2004-04-18;M4E;1;682,4475;Kanada
1232;2004-04-18;M4E;1;393,6975;Kanada
1191;2004-04-18;R3X;1;267,6975;Kanada
1139;2004-04-18;R3R;1;682,4475;Kanada
910;2004-04-18;L5P;1;430,4475;Kanada
635;2004-04-18;T5K;1;860,7375;Kanada
647;2004-04-18;T6G;1;900,6375;Kanada
940;2004-04-18;T5C;1;698,1975;Kanada
915;2004-04-18;T5K;1;556,4475;Kanada
400;2004-04-19;R2G;1;734,7375;Kanada
2005;2004-04-19;V6J;1;307,0725;Kanada
596;2004-04-19;T6E;1;776,7375;Kanada
2332;2004-04-19;V6M;1;367,4475;Kanada
1086;2004-04-19;T3G;1;84;Kanada
2359;2004-04-19;T2C;1;430,4475;Kanada
2047;2004-04-19;T2J;1;383,1975;Kanada
2081;2004-04-19;V6J;1;225,6975;Kanada
1085;2004-04-19;T3G;1;84;Kanada
2373;2004-04-19;K1H;1;587,9475;Kanada
2056;2004-04-19;M6H;1;333,3225;Kanada
609;2004-04-19;H2Z;1;829,2375;Kanada
2070;2004-04-19;R3H;1;524,9475;Kanada
609;2004-04-19;M4M;1;829,2375;Kanada
635;2004-04-19;M4M;1;860,7375;Kanada
1001;2004-04-19;R3G;1;393,6975;Kanada
2332;2004-04-19;R3H;1;367,4475;Kanada
191;2004-04-19;L5R;1;792,75;Kanada
445;2004-04-19;M6R;1;860,475;Kanada
93;2004-04-20;M7Y;1;1039,5;Kanada
713;2004-04-20;M6H;1;162,6975;Kanada
609;2004-04-20;L5N;1;829,2375;Kanada
964;2004-04-20;V5N;1;320,1975;Kanada
730;2004-04-20;V5Y;1;309,6975;Kanada
816;2004-04-20;V7R;1;330,6975;Kanada
964;2004-04-20;M5R;1;330,6975;Kanada
714;2004-04-20;M6H;1;162,6975;Kanada
964;2004-04-20;H1B;1;320,1975;Kanada
604;2004-04-20;V6Z;1;480,6375;Kanada
826;2004-04-20;V5N;1;918,6975;Kanada
729;2004-04-20;V5Y;1;309,6975;Kanada
93;2004-04-20;R3G;1;1039,5;Kanada
826;2004-04-20;R3B;1;918,6975;Kanada
910;2004-04-20;R3H;1;430,4475;Kanada
713;2004-04-20;R3H;1;162,6975;Kanada
725;2004-04-20;L5P;1;120,6975;Kanada
714;2004-04-20;R3H;1;162,6975;Kanada
726;2004-04-20;L5P;1;120,6975;Kanada
962;2004-04-20;K1H;1;472,4475;Kanada
2277;2004-04-22;M7Y;1;309,6975;Kanada
467;2004-04-22;L5R;1;900,6375;Kanada
2074;2004-04-22;M7Y;1;335,9475;Kanada
2205;2004-04-22;M4Y;1;157,4475;Kanada
433;2004-04-22;M4V;1;851,55;Kanada
2204;2004-04-22;M4Y;1;157,4475;Kanada
499;2004-04-22;M4T;1;883,05;Kanada
1227;2004-04-22;K1H;1;330,6975;Kanada
2055;2004-04-22;M6H;1;569,5725;Kanada
2070;2004-04-22;H1B;1;524,9475;Kanada
1184;2004-04-22;K1H;1;629,9475;Kanada
396;2004-04-22;V6R;1;892,2375;Kanada
400;2004-04-22;T6T;1;734,7375;Kanada
2045;2004-04-22;T5H;1;419,9475;Kanada
2332;2004-04-22;T2X;1;367,4475;Kanada
895;2004-04-22;V6A;1;577,4475;Kanada
990;2004-04-22;V6Z;1;440,9475;Kanada
2373;2004-04-22;T6S;1;577,4475;Kanada
1188;2004-04-22;T6E;1;461,9475;Kanada
1227;2004-04-22;T2J;1;330,6975;Kanada
1937;2004-04-22;V7M;1;286,0725;Kanada
2388;2004-04-22;V6Z;1;309,6975;Kanada
2331;2004-04-22;V6J;1;540,6975;Kanada
1936;2004-04-22;V7M;1;286,0725;Kanada
952;2004-04-23;V6C;1;262,4475;Kanada
2054;2004-04-23;T5K;1;545,9475;Kanada
2045;2004-04-23;T2X;1;419,9475;Kanada
2054;2004-04-23;T3G;1;545,9475;Kanada
2374;2004-04-23;V6J;1;661,4475;Kanada
2380;2004-04-23;V6G;1;293,9475;Kanada
433;2004-04-23;V6M;1;851,55;Kanada
606;2004-04-23;V6R;1;323,1375;Kanada
475;2004-04-23;K1N;1;1007,2125;Kanada
1131;2004-04-23;R3V;1;430,4475;Kanada
2332;2004-04-23;M6S;1;367,4475;Kanada
2380;2004-04-23;L5T;1;293,9475;Kanada
933;2004-04-23;R2Y;1;577,4475;Kanada
2332;2004-04-23;M5S;1;367,4475;Kanada
2388;2004-04-23;M4Y;1;309,6975;Kanada
2045;2004-04-23;V6J;1;419,9475;Kanada
2353;2004-04-23;V6J;1;414,6975;Kanada
2359;2004-04-23;T6V;1;430,4475;Kanada
443;2004-04-23;V6Z;1;828,975;Kanada
475;2004-04-23;V7N;1;1007,2125;Kanada
992;2004-04-23;V5N;1;278,1975;Kanada
1201;2004-04-23;T2C;1;577,4475;Kanada
2388;2004-04-23;T2X;1;309,6975;Kanada
1201;2004-04-23;T6H;1;577,4475;Kanada
2284;2004-04-23;V6M;1;309,6975;Kanada
2331;2004-04-23;V6J;2;1081,395;Kanada
1110;2004-04-23;R3X;1;209,9475;Kanada
1987;2004-04-23;R3X;1;162,6975;Kanada
2055;2004-04-23;R3B;1;569,5725;Kanada
2070;2004-04-23;M6J;1;524,9475;Kanada
2094;2004-04-23;R3V;1;438,3225;Kanada
2064;2004-04-23;M4S;1;496,0725;Kanada
2331;2004-04-23;M4V;1;540,6975;Kanada
2359;2004-04-23;M6S;1;430,4475;Kanada
481;2004-04-23;R3G;1;781,9875;Kanada
976;2004-04-23;R2Y;1;314,9475;Kanada
2388;2004-04-23;L5T;1;309,6975;Kanada
1109;2004-04-23;R3X;1;209,9475;Kanada
2094;2004-04-23;M6J;1;438,3225;Kanada
816;2004-04-23;V5V;1;330,6975;Kanada
964;2004-04-23;T6H;1;314,9475;Kanada
1184;2004-04-23;V6Z;1;629,9475;Kanada
2045;2004-04-23;T2J;1;419,9475;Kanada
2047;2004-04-23;T6E;1;388,4475;Kanada
2045;2004-04-23;T1Y;1;419,9475;Kanada
2388;2004-04-23;V5X;1;309,6975;Kanada
604;2004-04-24;T5K;1;480,6375;Kanada
990;2004-04-24;V5W;1;440,9475;Kanada
443;2004-04-24;V5V;1;828,975;Kanada
550;2004-04-24;T6E;1;429,1875;Kanada
2054;2004-04-24;T5K;1;545,9475;Kanada
992;2004-04-24;V6C;1;278,1975;Kanada
